2009,2,"High, Chad",973178,SO,High,Chad,2.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Hogan, Willis",737423,SR,Hogan,Willis,12.0,,,,,,,,,,0.0,0.0,,,,1.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,13.0,7.0,20.0,5.0,0.0,5.0,23.0,,,0.0,,3.0
2009,2,"Holloway, Kendrick",811656,SR,Holloway,Kendrick,12.0,,,,,,,,,,0.0,0.0,21.0,213.0,5.0,,,,,,,,,,,,2.0,47.0,0.0,5.0,,,,,,,,,,,,30.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"January, Austin",737457,SO,January,Austin,3.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,0.0,1.0,1.0,0.0,1.0,9.0,1.0,0.0,1.0,9.0,
2009,2,"Johnson, Arthur",811671,SO,Johnson,Arthur,9.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,3.0,8.0,,,0.0,,,,0.0,,
2009,2,"Jones, ",952347,-,Jones,,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.0,11.0,8.0,19.0,2.0,1.0,2.5,16.0,1.0,1.0,1.5,14.0,
2009,2,"Jones, Nick",811676,SO,Jones,Nick,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Jordan, DuMaurier",922640,JR,Jordan,DuMaurier,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,18.0,8.0,26.0,1.0,1.0,1.5,7.0,,,0.0,,2.0
2009,2,"Keeling, Ryan",922639,SR,Keeling,Ryan,12.0,,,,,,,,,,0.0,0.0,7.0,56.0,2.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,12.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Kelley, Mark",737449,JR,Kelley,Mark,1.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Kern, Mike",624416,SR,Kern,Mike,12.0,,,,,,,,,,0.0,0.0,,,,1.0,99.0,1.0,1.0,35.0,1.0,,,,,,,,,2.0,,,,,,,,,,,,12.0,,30.0,35.0,65.0,3.0,5.0,5.5,21.0,,,0.0,,2.0
2009,2,"Kessler, Austin",922644,FR,Kessler,Austin,7.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,2.0,1.0,3.0,,,0.0,,,,0.0,,
2009,2,"Kiser, Cole",737450,SR,Kiser,Cole,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Knox, Johnny",811655,SR,Knox,Johnny,12.0,1.0,16.0,0.0,,,,,,,1.0,16.0,56.0,1069.0,13.0,,,,,,,,,13.0,96.0,0.0,3.0,75.0,0.0,13.0,,,,,,,,,,,,78.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Lewis, Bryson",737456,SO,Lewis,Bryson,12.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1.0,36.0,19.0,55.0,3.0,3.0,4.5,22.0,2.0,1.0,2.5,15.0,3.0
2009,2,"Lewis, ",973691,-,Lewis,,10.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,10.0,8.0,18.0,7.0,1.0,7.5,32.0,3.0,0.0,3.0,16.0,
2009,2,"Locust, Thomas",952351,JR,Locust,Thomas,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Long, R.J.",922730,FR,Long,R.J.,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Love, De'Marco",973834,SO,Love,De'Marco,1.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Malone, Billy",624402,SR,Malone,Billy,10.0,19.0,49.0,2.0,293.0,183.0,8.0,3213.0,36.0,,312.0,3262.0,1.0,7.0,0.0,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,12.0,,1.0,0.0,1.0,,,0.0,,,,0.0,,
2009,2,"Manning, Tyjuan",737448,SR,Manning,Tyjuan,10.0,,,,,,,,,,0.0,0.0,5.0,43.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"Mathis, Reggie",624411,SR,Mathis,Reggie,11.0,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,15.0,10.0,25.0,4.0,0.0,4.0,9.0,,,0.0,,1.0
2009,2,"McCoy, Chance",952353,FR,McCoy,Chance,3.0,,,,,,,,,,0.0,0.0,1.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,0.0,,,,0.0,,
2009,2,"McGlothin, Sean",973670,-,McGlothin,Sean,10.0,,,,,,,,,,0.0,0.0,,,,,,,,,,17.0,604.0,,,,,,,,,,,,,,,,,,,0.0,,3.0,0.0,3.0,1.0,0.0,1.0,2.0,,,0.0,,
