season,team_href,dfront_avg,off_skill_avg,oline_avg,qb_avg,secndry_avg,total
2017,/cfb/schools/purdue/,0.818217391304,0.819361111111,0.806884615385,0.83548,0.814613333333,62.0195
2017,/cfb/schools/baylor/,0.8345,0.870017647059,0.834292307692,0.86765,0.85685,61.9226
2017,/cfb/schools/temple/,0.81246,0.79563,0.783866666667,0.82545,0.80905625,61.8772
2017,/cfb/schools/arizona-state/,0.875705263158,0.869525,0.864964285714,0.9098,0.860153333333,61.7437
2017,/cfb/schools/colorado/,0.82612,0.838428571429,0.831714285714,0.853333333333,0.8287,61.592
2017,/cfb/schools/san-diego-state/,0.80775,0.821483333333,0.791133333333,0.8152,0.81233125,61.4585
2017,/cfb/schools/rice/,0.78835,0.788822222222,0.783864285714,0.820925,0.784422222222,61.4238
2017,/cfb/schools/iowa/,0.840617391304,0.833,0.849585714286,0.844375,0.83337,61.2187
2017,/cfb/schools/rutgers/,0.823796,0.830481818182,0.8304,0.8271,0.82153,61.191
2017,/cfb/schools/illinois/,0.830717391304,0.834794736842,0.841476923077,0.824566666667,0.8024,61.1706
2017,/cfb/schools/central-michigan/,0.779926086957,0.794485714286,0.79345,0.8221,0.787793333333,60.7384
2017,/cfb/schools/tulsa/,0.789392,0.799311111111,0.791375,0.833475,0.795330769231,60.4576
2017,/cfb/schools/georgia-tech/,0.846491304348,0.826641176471,0.83655,0.84114,0.845823076923,60.3683
2017,/cfb/schools/miami-fl/,0.888129166667,0.89171875,0.890276923077,0.8565,0.87452,60.1403
2017,/cfb/schools/syracuse/,0.829648,0.840394444444,0.824241666667,0.866133333333,0.817330769231,59.7908
2017,/cfb/schools/oregon-state/,0.819972727273,0.84048125,0.826769230769,0.8499,0.836127777778,59.7511
2017,/cfb/schools/virginia/,0.839966666667,0.837347058824,0.838769230769,0.8386,0.850038461538,59.6518
2017,/cfb/schools/ball-state/,0.781982608696,0.79226,0.787973333333,0.818866666667,0.786841666667,59.1145
2017,/cfb/schools/western-michigan/,0.803777272727,0.80537,0.807933333333,0.8172,0.819190909091,58.9413
2017,/cfb/schools/southern-mississippi/,0.799695238095,0.796942105263,0.793635714286,0.80702,0.786957142857,58.8794
2017,/cfb/schools/northern-illinois/,0.781809090909,0.78925,0.784993333333,0.79025,0.783881818182,58.7547
2017,/cfb/schools/texas-san-antonio/,0.77771,0.797461111111,0.783758333333,0.81225,0.78817,58.326
2017,/cfb/schools/south-florida/,0.825221052632,0.836205263158,0.834169230769,0.8467,0.834933333333,58.2618
2017,/cfb/schools/california/,0.83201875,0.858563157895,0.840435714286,0.84635,0.84978,58.2163
2017,/cfb/schools/west-virginia/,0.843722222222,0.853982352941,0.837781818182,0.83115,0.834635,58.0871
2017,/cfb/schools/cincinnati/,0.81815,0.82565,0.803936363636,0.827025,0.814153846154,58.0383
2017,/cfb/schools/connecticut/,0.798333333333,0.798673684211,0.78459375,0.8025,0.800833333333,58.0304
2017,/cfb/schools/boise-state/,0.827128571429,0.839117647059,0.819061538462,0.8598,0.824806666667,58.0204
2017,/cfb/schools/middle-tennessee-state/,0.788217391304,0.808435294118,0.788941666667,0.79685,0.79215,57.8392
2017,/cfb/schools/old-dominion/,0.780856,0.788977777778,0.768758333333,0.779566666667,0.7863,57.8146
2017,/cfb/schools/ohio/,0.77025,0.780127272727,0.781270588235,0.800875,0.783841666667,57.7087
2017,/cfb/schools/louisiana-monroe/,0.78279,0.768392,0.77691,0.7773,0.781113333333,57.4606
2017,/cfb/schools/troy/,0.794541666667,0.78033,0.782191666667,0.801566666667,0.782675,57.3964
2017,/cfb/schools/florida-international/,0.790286956522,0.78,0.781776923077,0.79878,0.786733333333,57.3941
2017,/cfb/schools/kansas/,0.814794736842,0.812461904762,0.802375,0.818933333333,0.824769230769,56.9211
2017,/cfb/schools/florida-atlantic/,0.798905263158,0.789788,0.8000625,0.839325,0.806933333333,56.7857
2017,/cfb/schools/western-kentucky/,0.791633333333,0.795505263158,0.776661111111,0.78335,0.775366666667,56.5411
2017,/cfb/schools/texas-state/,0.779809090909,0.781686666667,0.777692857143,0.802514285714,0.789984615385,56.4692
2017,/cfb/schools/tulane/,0.791528571429,0.795594444444,0.793333333333,0.79236,0.7906625,56.2224
2017,/cfb/schools/utah/,0.845353333333,0.842361111111,0.848306666667,0.863166666667,0.859707692308,55.9496
2017,/cfb/schools/kansas-state/,0.830177777778,0.816426315789,0.81946,0.852033333333,0.818883333333,55.9147
2017,/cfb/schools/texas-tech/,0.839376190476,0.85364,0.841925,0.84265,0.843884615385,55.6583
2017,/cfb/schools/colorado-state/,0.794425,0.811170588235,0.796184615385,0.8327,0.801691666667,55.2592
2017,/cfb/schools/appalachian-state/,0.772621052632,0.790794736842,0.7624,0.77935,0.779085714286,54.3888
2017,/cfb/schools/kentucky/,0.855055,0.860957142857,0.86346,0.86688,0.864125,54.1359
2017,/cfb/schools/wyoming/,0.778982352941,0.780833333333,0.78111875,0.810766666667,0.77346,53.8556
2017,/cfb/schools/san-jose-state/,0.779405,0.79677,0.774090909091,0.8153,0.814492307692,53.7584
2017,/cfb/schools/georgia-state/,0.776740909091,0.778057894737,0.777935714286,0.8101,0.776858333333,53.705
2017,/cfb/schools/east-carolina/,0.794018181818,0.805805555556,0.800207142857,0.827525,0.793144444444,53.6242
2017,/cfb/schools/louisiana-tech/,0.800068421053,0.799557142857,0.782430769231,0.8413,0.804173333333,53.4054
2017,/cfb/schools/kent-state/,0.759721052632,0.763273333333,0.76855,0.77185,0.781626315789,53.0922
2017,/cfb/schools/eastern-michigan/,0.762295,0.774752941176,0.767975,0.819866666667,0.7641,52.311
2017,/cfb/schools/texas-el-paso/,0.763575,0.771335294118,0.755,0.769175,0.768516666667,51.2874
2017,/cfb/schools/new-mexico-state/,0.76495,0.76264375,0.7551,0.7748,0.755916666667,51.0864
2017,/cfb/schools/louisiana-lafayette/,0.778411111111,0.8019,0.768916666667,0.80478,0.781064285714,51.0278
2017,/cfb/schools/central-florida/,0.823809090909,0.84649375,0.811790909091,0.829833333333,0.8375125,50.5979
2017,/cfb/schools/houston/,0.82807,0.828369230769,0.826933333333,0.8378,0.807371428571,50.1808
2017,/cfb/schools/arkansas-state/,0.780361111111,0.80345,0.793353333333,0.8138,0.7963,50.0027
2017,/cfb/schools/south-alabama/,0.791711111111,0.7856,0.784316666667,0.765433333333,0.799246666667,49.6434
2017,/cfb/schools/massachusetts/,0.778694444444,0.793593333333,0.77508,0.7879,0.779053333333,49.2567
2017,/cfb/schools/new-mexico/,0.79258125,0.791327777778,0.795154545455,0.7922,0.788407692308,49.0422
2017,/cfb/schools/georgia-southern/,0.798018181818,0.796921428571,0.78785,0.7732,0.81578,48.6198
2017,/cfb/schools/bowling-green-state/,0.792976923077,0.789193333333,0.777653846154,0.8376,0.788005882353,48.165
2017,/cfb/schools/nevada-las-vegas/,0.7907375,0.796784210526,0.785083333333,0.820675,0.7757125,47.4001
2017,/cfb/schools/nevada/,0.803633333333,0.786671428571,0.760872727273,0.76915,0.78656,47.1851
2017,/cfb/schools/charlotte/,0.76219047619,0.776576470588,0.777454545455,0.789633333333,0.7780625,47.0863
2017,/cfb/schools/marshall/,0.81184375,0.800886666667,0.8076,0.834475,0.819733333333,46.1826
2017,/cfb/schools/buffalo/,0.765595,0.79239375,0.765028571429,0.8173,0.7904,46.0216
2017,/cfb/schools/fresno-state/,0.799863157895,0.8031625,0.79129,0.8422,0.795544444444,45.5485
2017,/cfb/schools/north-texas/,0.77886,0.797406666667,0.772961538462,0.77835,0.792136363636,44.6957
2017,/cfb/schools/utah-state/,0.775622222222,0.799392857143,0.781455555556,0.824,0.779033333333,44.0062
2017,/cfb/schools/hawaii/,0.7831375,0.803057142857,0.778885714286,0.795433333333,0.787076923077,42.5966
2017,/cfb/schools/alabama-birmingham/,0.796113333333,0.783771428571,0.77549,0.7857,0.77305,42.291
2017,/cfb/schools/idaho/,0.762206666667,0.773364285714,0.772885714286,0.775333333333,0.771218181818,39.2179
2017,/cfb/schools/akron/,0.7799,0.773358333333,0.76135,0.810825,0.77454,34.1217
2017,/cfb/schools/coastal-carolina/,0.751554545455,0.77256,0.75081,0.7722,0.7585625,33.3353
2017,/cfb/schools/air-force/,0.763966666667,0.772141666667,0.7655,0.7667,0.786175,20.0574
2016,/cfb/schools/clemson/,0.90130952381,0.92378125,0.90396,0.903533333333,0.869225,52.1947
2016,/cfb/schools/ucla/,0.910176470588,0.890622222222,0.895933333333,0.9932,0.8951125,51.1689
2016,/cfb/schools/tennessee/,0.903290909091,0.902494117647,0.7575,0.913633333333,0.884192307692,51.0395
2016,/cfb/schools/alabama/,0.9388,0.9423,0.0,0.958666666667,0.945636363636,48.8332
2016,/cfb/schools/michigan-state/,0.890815,0.883275,0.8271,0.865075,0.877683333333,48.4286
2016,/cfb/schools/ohio-state/,0.925261904762,0.937088235294,0.9708,0.91915,0.9204,48.2945
2016,/cfb/schools/georgia/,0.91778,0.914,0.94205,0.9756,0.8786375,47.303
2016,/cfb/schools/arkansas/,0.868163157895,0.863217647059,0.86134,0.90005,0.837188888889,46.4571
2016,/cfb/schools/mississippi/,0.868222222222,0.909176923077,0.90885,0.916033333333,0.900235714286,46.2323
2016,/cfb/schools/missouri/,0.856473684211,0.85116875,0.8366,0.89435,0.849553846154,46.0229
2016,/cfb/schools/florida-state/,0.930692857143,0.921755555556,0.7609,0.917166666667,0.923158333333,45.8831
2016,/cfb/schools/michigan/,0.907233333333,0.896073684211,0.0,0.92295,0.894845454545,45.7546
2016,/cfb/schools/washington/,0.865866666667,0.858914285714,0.822675,0.93865,0.868207692308,45.7102
2016,/cfb/schools/florida/,0.891319047619,0.897852941176,0.8453,0.9732,0.913266666667,45.667
2016,/cfb/schools/mississippi-state/,0.882722222222,0.8787,0.864533333333,0.829133333333,0.87326,45.4655
2016,/cfb/schools/auburn/,0.928188888889,0.91293125,0.0,0.909025,0.895,45.4577
2016,/cfb/schools/texas/,0.900042105263,0.908593333333,0.92935,0.91355,0.90858,45.3284
2016,/cfb/schools/oregon/,0.861945454545,0.895988235294,0.841333333333,0.8584,0.8963125,44.7475
2016,/cfb/schools/louisiana-state/,0.932329411765,0.90901875,0.0,0.89585,0.957333333333,44.4479
