"","(Intercept)"
"2013_2692",18.8829022100798
"2013_2710",1.04554620868824
"2013_2711",6.21051997053998
"2013_2717",9.43131223742623
"2013_2729",-2.99772123615757
"2013_2747",5.26567391263638
"2013_275",-14.0482593836514
"2013_2751",6.19115191279332
"2013_2754",7.91496128164738
"2013_2755",7.60988618432374
"2013_276",-1.68005367049247
"2013_277",1.04150608261687
"2013_278",0.31843982646958
"2013_282",7.2172740489635
"2013_290",-2.61645110289582
"2013_295",7.10825038910226
"2013_30",-10.8106965476656
"2013_302",1.92525159407287
"2013_304",9.4882739978798
"2013_309",0.367093073617024
"2013_311",-0.390151195001087
"2013_324",10.9479585228007
"2013_326",0.169541758426158
"2013_328",-12.8252662112219
"2013_331",0.827610311163184
"2013_333",-17.2760573288145
"2013_344",-8.79498929434774
"2013_349",3.29233266037844
"2013_356",4.04611595580016
"2013_36",-0.847015217549323
"2013_38",3.30680330979546
"2013_399",8.88111415568636
"2013_41",0.953323593528601
"2013_47",12.1382742227256
"2013_48",5.61068438918303
"2013_5",12.3861441593149
"2013_50",10.2111793905436
"2013_52",-16.5348152729862
"2013_55",0.982297007936532
"2013_57",-12.7011500431873
"2013_58",-1.96560291209852
"2013_59",-7.93127239681971
"2013_6",-1.95870117401421
"2013_61",-3.43726682994722
"2013_62",6.31870722511646
"2013_66",2.7954787221191
"2013_68",-5.51755677229379
"2013_70",11.5873515579005
"2013_77",-3.17586532469135
"2013_79",2.70890413936299
"2013_8",-1.8784998266398
"2013_84",6.26849502061955
"2013_87",-7.720251480533
"2013_9",-5.83217931955741
"2013_93",7.39287257978262
"2013_96",0.245804306938844
"2013_97",-11.825175473484
"2013_98",-2.44411470764883
"2013_99",-8.05649374045488
"2014_103",-7.89188279256562
"2014_113",6.55665809890756
"2014_119",5.88849728483704
"2014_12",-5.64603657287592
"2014_120",0.533296331095917
"2014_127",-8.55560008935718
"2014_13",0.477883167656076
"2014_130",-8.15505289304311
"2014_135",-7.03151938730335
"2014_142",-10.6577410713718
"2014_145",-16.9260640911522
"2014_147",-0.138423400864414
"2014_149",-3.37669634900371
"2014_150",-5.69338102324472
"2014_151",-0.419356506143372
"2014_152",-2.08848895673008
"2014_153",5.81746482061182
"2014_154",-1.96759904221376
"2014_155",6.59887630158943
"2014_158",-4.67530743376356
"2014_16",4.65713191558726
"2014_160",6.67964103206481
"2014_164",-0.858110843081121
"2014_166",10.3773585084548
"2014_167",6.63536142130837
"2014_183",-5.90732840203759
"2014_189",4.8013603662583
"2014_193",3.64401183121821
"2014_194",-7.4399455868289
"2014_195",-3.34875080129725
"2014_197",-0.913971140052795
"2014_2",-7.76030722379333
"2014_2000",5.6612826442851
"2014_2005",-3.41164848636458
"2014_2006",-2.46080314287108
"2014_201",-7.57470305671669
"2014_2010",1.76290350445827
"2014_2016",0.222957040270892
"2014_202",9.81437739799133
"2014_2026",0.630196768525978
"2014_2029",11.7289436535771
"2014_2032",0.352585381322769
"2014_204",-0.267030165571914
"2014_2046",9.37944160619758
"2014_2050",0.588286046248789
"2014_2065",-1.13788409286278
"2014_2084",5.1564008806661
"2014_2097",11.1683694659529
"2014_21",-7.51683353881854
"2014_2110",1.88472102160363
"2014_2116",-6.09679862064928
"2014_2117",-2.48120127153739
"2014_2127",1.43126141810941
"2014_213",-10.411243177702
"2014_2132",0.863271900114098
"2014_2142",0.230229324621017
"2014_2169",11.5895898481614
"2014_218",-8.88867174315083
"2014_2184",1.92802108210724
"2014_2197",4.89315122857085
"2014_2198",-0.236053404409709
"2014_2199",9.27000485779459
"2014_221",-1.26118206430463
"2014_2210",5.7624172649104
"2014_222",0.896730557522057
"2014_2226",2.33291722950644
"2014_2229",-3.17851542302682
"2014_2230",5.21736437564822
"2014_2241",-0.286915137070296
"2014_2247",12.2604910111329
"2014_2261",2.4959340597149
"2014_227",1.27621328792582
"2014_228",-12.3963177751168
"2014_2294",-5.35600951422687
"2014_23",-0.483585163507327
"2014_2305",-0.868724378675874
"2014_2306",-10.1314984469203
"2014_2309",1.11711006448806
"2014_231",0.686141695330393
"2014_2320",11.4949860095689
"2014_233",4.92714959936022
"2014_2335",7.59360806417201
"2014_2348",-6.37622021799836
"2014_235",-7.75960300297043
"2014_236",0.666055140646379
"2014_2377",-3.66829578208402
"2014_238",1.11812176848107
"2014_239",-5.70601740382684
"2014_2390",-7.93501972092062
"2014_2393",0.163158004980668
"2014_24",-15.7403237334721
"2014_242",0.54419573622701
"2014_2426",-1.09292264760124
"2014_2428",4.92235653795112
"2014_2433",-3.82522040704446
"2014_2439",8.99442656892077
"2014_2440",-0.602262107730055
"2014_2447",20.0831833068145
"2014_2449",-5.6508712485684
"2014_245",-3.71312068468126
"2014_2450",1.28575320315503
"2014_2458",-5.12605701668538
"2014_2459",-1.97181043259846
"2014_2460",0.237466767431502
"2014_2464",4.14850826156027
"2014_2466",1.73903831848315
"2014_248",-4.79171974816159
"2014_2483",-8.65581881990989
"2014_249",4.96218354261457
"2014_25",6.75365293553953
"2014_2502",5.35609193177096
"2014_2506",8.43095178888985
"2014_2509",0.309631772187082
"2014_251",-9.5374731087334
"2014_252",-3.00123948782272
"2014_253",4.93930192802262
"2014_2534",7.70629785617026
"2014_2535",-3.74722997978804
"2014_254",-5.75572071843509
"2014_2542",21.0127660634501
"2014_2545",4.70446880925442
"2014_2546",3.25884035394924
"2014_256",6.11754186247781
"2014_2567",7.70596245246344
"2014_2569",14.3347485839664
"2014_257",4.91737356258496
"2014_2571",1.62972768016508
"2014_2572",2.93369747924424
"2014_2579",-0.748197509311739
"2014_258",-6.94154493142362
"2014_2582",4.50051402652908
"2014_259",-10.7028773103607
"2014_26",-4.74670367760744
"2014_2617",5.62972878117283
"2014_2619",-1.18674674122286
"2014_2623",2.46203044228296
"2014_2628",-8.88086490761287
"2014_2630",6.65062289315722
"2014_2633",-8.18389303136518
"2014_2636",-3.30582069574687
"2014_2638",-1.38779895430516
"2014_264",-7.5956562794765
"2014_2641",6.91431702081159
"2014_2643",-1.34698342520535
"2014_2649",3.39657134625412
"2014_265",4.96569757231383
"2014_2653",5.51494285356591
"2014_2655",-1.82694547192856
"2014_2678",8.67806336940777
"2014_2692",1.34226651451334
"2014_2710",-1.63747298431335
"2014_2711",-1.71008385863921
"2014_2717",4.92425167436717
"2014_2729",1.78795046574004
"2014_2747",-1.69528296272136
"2014_275",-8.24045472358621
"2014_2751",1.86990461285661
"2014_2754",-1.56913826000451
"2014_2755",5.68401309689003
"2014_276",-6.3443889074377
"2014_277",-6.49746484162934
"2014_278",2.17812939226006
"2014_282",-3.68989250378025
"2014_290",-3.66227042725633
"2014_295",8.79708024488164
"2014_30",-8.1849473595243
"2014_302",7.39322374468541
"2014_304",8.13378024180655
"2014_309",-0.88602693399405
"2014_311",2.83586462220349
"2014_326",0.150304502982007
"2014_328",-7.29863267149816
"2014_331",8.91511689626229
"2014_333",-14.299995995031
"2014_344",-10.6538068505658
"2014_349",4.16341913980237
"2014_356",1.91949597024302
"2014_36",-4.87701351878098
"2014_38",4.6656819943052
"2014_41",1.57378023860731
"2014_43",7.33183702814377
"2014_47",6.14193692844705
"2014_5",-1.06212562621193
"2014_50",2.27224697770298
"2014_52",-6.18180235466529
"2014_55",-0.0185476375210417
"2014_57",-8.73874543304349
"2014_58",-2.14891987247465
"2014_59",-6.16639649705289
"2014_6",-2.71564978594697
"2014_61",-8.892362045159
"2014_62",0.140928250709916
"2014_66",4.4112063067425
"2014_68",-1.72244433375558
"2014_70",7.74476659203256
"2014_77",-4.38993153851749
"2014_79",2.13522945586662
"2014_8",-12.4889095622428
"2014_84",1.86798865608075
"2014_87",-1.13420696018902
"2014_9",-6.38289033094379
"2014_93",9.66270785794465
"2014_96",0.329020299489867
"2014_97",-7.82671123890578
"2014_98",7.86917051202093
"2014_99",-14.689214679705
"2015_103",-14.5061546592155
"2015_113",2.00040866518682
"2015_119",-1.8615670159162
"2015_12",4.44568313580048
"2015_120",0.765102031090566
"2015_127",-11.5846659000623
"2015_13",-1.54402136170193
"2015_130",-11.911913508341
"2015_135",-3.76488729661529
"2015_142",-12.8252685070101
"2015_145",-7.44476796794334
"2015_150",-3.86758380243981
"2015_151",-4.81738993355392
"2015_152",-6.23937465820638
"2015_153",-7.35040345618112
"2015_154",-8.27681176771888
"2015_155",-4.22455512715878
"2015_158",-2.4779535435333
"2015_16",5.5960978909472
"2015_160",4.21492248868783
"2015_164",4.46091047580235
"2015_166",13.8389243656029
"2015_167",-1.81818614021867
"2015_183",0.150208237053821
"2015_189",-3.46143406867202
"2015_193",2.68932823667814
"2015_194",-14.8462125998045
"2015_195",-3.57602129577484
"2015_197",-3.09311181415321
"2015_2",-4.58607172028101
"2015_2000",2.2798289128013
"2015_2005",-5.029542452313
"2015_2006",-6.36164177477258
"2015_201",-11.9913627079349
"2015_2010",4.24405903999753
"2015_2016",12.0734924690313
"2015_202",6.43082478611083
"2015_2026",-8.55197553899776
"2015_2032",1.31216467329139
"2015_204",2.84356367581654
"2015_2046",9.40301851812572
"2015_2050",4.33397350409992
"2015_2065",3.8257402705871
"2015_2083",-1.86252299182666
"2015_2084",0.793311536289416
"2015_21",-9.653051052787
"2015_2110",-4.38098692378377
"2015_2116",5.84686711400423
"2015_2117",-7.39176577062511
"2015_2127",7.69736897041116
"2015_213",-7.62873653628589
"2015_2132",-0.417669163592075
"2015_2142",3.12773627373085
"2015_2169",8.88655315049118
"2015_218",-9.84340983543258
"2015_2197",4.80961801522889
"2015_2198",-0.517245176006438
"2015_2199",12.4532951457231
"2015_221",-8.33851853031972
"2015_2210",5.49033189814778
"2015_222",-2.01038914191801
"2015_2226",-1.3099252085483
"2015_2229",0.00185840507147404
"2015_2230",3.08155322042032
"2015_2241",1.5507280164465
"2015_2247",-1.53771809227337
"2015_227",4.00554111100627
"2015_228",-10.5542195572346
"2015_2287",-2.12638599646987
"2015_2294",-9.75765569569691
"2015_2296",11.9422233322544
"2015_23",-0.543751515993684
"2015_2305",8.11192976981674
"2015_2306",-2.84983980988453
"2015_2309",-2.2562544469048
"2015_231",-0.175955487697757
"2015_2320",6.43064099468547
"2015_233",-0.0676188723833923
"2015_2335",2.47754931351825
"2015_2348",-1.40807156296645
"2015_235",-5.13752267694781
"2015_236",4.77582337598685
"2015_238",-9.67968905627641
"2015_239",-5.30339444861854
"2015_2390",-4.13635042437486
"2015_2393",-1.91383990687355
"2015_24",-8.57677764400107
"2015_2400",13.1886945036127
"2015_2405",0.0459618870615117
"2015_2415",9.44912462721738
"2015_242",7.41360315767245
"2015_2426",-9.03218097277257
"2015_2428",7.61283812397002
"2015_2429",7.96144439600803
"2015_2433",5.789097922627
"2015_2439",4.64954047067103
"2015_2440",-1.14627964941428
"2015_2447",11.2927960708565
"2015_2448",2.60408715909106
"2015_245",-8.23081037978882
"2015_2450",8.3830592860997
"2015_2459",-3.96589984101861
"2015_2460",-0.156390806567134
"2015_2464",12.9509483415351
"2015_2466",10.5966065259779
"2015_248",-7.98281614791105
"2015_2483",3.76227730341577
"2015_249",7.69382705315676
"2015_25",-2.68317735838544
"2015_2502",-8.96377420401896
"2015_2504",12.4937810460143
"2015_2506",4.12632925579924
"2015_2509",4.11235030127559
"2015_251",-5.24791099901836
"2015_252",-7.01487387036709
"2015_253",-8.59627828918125
"2015_2534",3.4759661914664
"2015_2535",3.13202608602311
"2015_254",-10.0841245401353
"2015_2542",15.1987648127628
"2015_2545",1.53392437463254
"2015_2546",4.09184552673825
"2015_256",4.43365111350864
"2015_2567",10.239750228841
"2015_257",6.07734393266891
"2015_2571",5.78643589678975
"2015_2572",-2.89253885199253
"2015_2579",-2.39416784533817
"2015_258",-2.05570828627224
"2015_2582",10.6118205367506
"2015_259",-6.72869208104719
"2015_26",-7.48735970700126
"2015_2617",9.68963896958576
"2015_2623",12.9730305404618
"2015_2628",-6.77800315361752
"2015_2630",14.5268725957925
"2015_2633",-7.83884844278941
"2015_2635",3.61452797191194
"2015_2636",3.65606853751732
"2015_2638",3.47295851490308
"2015_264",-14.8334921939916
"2015_2641",7.73091578716975
"2015_2643",0.907943915175173
"2015_2649",-9.36244623632142
"2015_265",-4.38791896354325
"2015_2653",-1.19439736489732
"2015_2655",4.76195860236244
"2015_2678",6.93870455586395
"2015_2681",15.8362007754444
"2015_2692",-0.271493266210916
"2015_2710",4.84393942932203
"2015_2711",-2.49831924878918
"2015_2717",5.70485715406121
"2015_2729",0.716841982860055
"2015_2747",3.35736963540347
"2015_275",-13.4652685664199
"2015_2751",2.83440788167896
"2015_2754",3.51843665001838
"2015_2755",11.2746136148414
"2015_276",-6.99809258599811
"2015_277",-10.4069179202031
"2015_278",6.75672487449378
"2015_282",1.92910475155301
"2015_290",-4.85416925396185
"2015_2916",1.75580895944813
"2015_295",7.28035836240853
"2015_30",-8.74819701503836
"2015_301",1.52410859489352
"2015_302",7.10884531155246
"2015_304",16.157373267471
"2015_309",3.10069131070089
"2015_311",3.36942417007311
"2015_326",7.74727187019583
"2015_328",-2.24884090714917
"2015_331",4.74740272620366
"2015_333",-15.2159917878677
"2015_344",-7.80506314390195
"2015_349",-0.523395234407861
"2015_356",-6.13050788219441
"2015_36",-0.734206472298159
"2015_38",-4.36497554690561
"2015_399",6.93954682024405
"2015_41",-9.04292560929477
"2015_47",17.1885396423812
"2015_48",-1.70495022355179
"2015_50",4.87962874146024
"2015_52",-13.2789828530438
"2015_55",-2.39471094456411
"2015_57",-11.9165636815258
"2015_58",-8.87549534537241
"2015_59",-6.48590940790282
"2015_6",5.75345640707586
"2015_61",-9.88628310926643
"2015_62",6.77373136315278
"2015_66",-2.5282732661837
"2015_68",-6.1755644932019
"2015_70",10.8411770025568
"2015_77",-12.2024661980059
"2015_79",2.38253745444672
"2015_8",-4.13186846633912
"2015_84",4.81012987340191
"2015_87",-8.04723383522967
"2015_9",-0.320778952882435
"2015_93",9.03095347121386
"2015_96",0.062957683292714
"2015_97",-6.1777042449499
"2015_98",-1.53572630515063
"2015_99",-8.17702682726731
"2016_103",-4.5668356073594
"2016_113",5.88955196618683
"2016_119",4.06128740956867
"2016_12",6.25584794047009
"2016_120",-2.16904919347995
"2016_127",-3.96312691619249
"2016_13",1.3786601842231
"2016_130",-15.8668290068783
"2016_135",-6.14758644937454
"2016_142",1.21017413667541
"2016_145",0.934197013334286
"2016_147",-4.20769437605393
"2016_150",-3.17446999999527
"2016_151",4.42246099609343
"2016_152",-8.35215647856212
"2016_153",-5.6008391986277
"2016_154",-8.17814823977147
"2016_155",-0.55333699227074
"2016_158",-7.42694849460655
"2016_16",3.20939186976365
"2016_164",3.64104971704859
"2016_166",7.24958852732073
"2016_167",3.72393661645599
"2016_183",4.88540608859381
"2016_189",6.84235047819676
"2016_193",-3.10088886974217
"2016_194",-16.4537939462504
"2016_195",-6.03698608241931
"2016_197",-4.35448990271119
"2016_2",-13.953922724451
"2016_2000",0.69253762818364
"2016_2005",-3.9849489919424
"2016_2006",4.51600377831392
"2016_201",-3.20211943012988
"2016_2010",8.64249485034004
"2016_2011",-1.45243456353299
"2016_2016",5.67757111844691
"2016_202",0.398688294665857
"2016_2026",-10.8476297211062
"2016_2032",-5.39752615479429
"2016_204",-2.54211981393767
"2016_2046",9.28453181479372
"2016_2050",0.530265587268403
"2016_2065",4.99865252105324
"2016_2084",3.90761981998922
"2016_21",-6.5011439972165
"2016_2110",-2.6397761715796
"2016_2116",-6.52446794769056
"2016_2117",-1.48362189324655
"2016_2127",4.02366676441539
"2016_213",-7.87408091962449
"2016_2132",-4.19594044511052
"2016_2142",0.288654056569295
"2016_2169",15.4951365302632
"2016_218",-11.6374481605616
"2016_2197",-3.96960967449441
"2016_2198",6.52705023902589
"2016_2199",-0.232821652001642
"2016_221",3.12721064836941
"2016_2210",6.95892650826591
"2016_222",-6.5656991613702
"2016_2226",9.53417201869793
"2016_2229",4.16561720794573
"2016_2230",4.07163930557208
"2016_2241",3.03968416089962
"2016_2247",-1.136179948755
"2016_2261",6.73894847318223
"2016_227",10.5675625282951
"2016_2277",6.16206365054292
"2016_228",-11.4085076910513
"2016_2287",-9.50192652353787
"2016_2294",-11.168623924583
"2016_2296",10.5254193624189
"2016_23",3.4221622926965
"2016_2305",3.11704520273332
"2016_2306",-9.21628878695779
"2016_2309",-2.66607491784497
"2016_231",-1.54860759611425
"2016_2320",0.668311068160061
"2016_233",3.73742777524682
"2016_2335",-1.66651723823268
"2016_2348",1.22638481058852
"2016_235",-4.25400423395754
"2016_236",-5.41005220529682
"2016_2377",0.816689640275571
"2016_238",-9.31323040960188
"2016_2382",0.308287469603781
"2016_239",-1.33575553090913
"2016_2390",-11.4222762079206
"2016_2393",5.09021843373732
"2016_24",-12.3834056118181
"2016_2400",10.2154126320343
"2016_2405",0.514674166558042
"2016_2415",9.83682575253536
"2016_242",6.2624668613791
"2016_2426",-2.34336226682868
"2016_2428",11.544611200497
"2016_2429",2.51850391529017
"2016_2433",8.44672582112903
"2016_2439",7.11356297948441
"2016_2440",-0.646583875289127
"2016_2447",2.12083733744568
"2016_2448",4.93088227543969
"2016_2449",-4.44307038741842
"2016_245",-7.07585249628581
"2016_2458",3.90579308156625
"2016_2459",-1.29824925179367
"2016_2460",-4.46747912974827
"2016_2464",2.51289311755541
"2016_2466",6.54995436471296
"2016_248",-7.91237610360805
"2016_2483",6.95455833406431
"2016_249",1.57603361438617
"2016_25",8.0021266144457
"2016_2502",8.94005808667235
"2016_2504",17.1396135187353
"2016_2506",5.43390497055273
"2016_2509",8.23106934702637
"2016_251",-1.8630174085281
"2016_252",-8.34837270351224
"2016_253",-2.42547480427182
"2016_2535",6.3914296226927
"2016_254",-7.76812051150627
"2016_2542",12.0064899273144
"2016_2545",7.53123408561891
"2016_2546",-2.30712825558013
"2016_256",6.54136935020084
"2016_2567",2.23540419727005
"2016_2569",5.73849991306256
"2016_257",-3.3113020532146
"2016_2571",8.88373530334664
"2016_2572",2.04366921225889
"2016_2579",-6.08724026623959
"2016_258",0.422822275942865
"2016_2582",12.4706040986724
"2016_259",-8.67909848761327
"2016_26",-5.6224171773952
"2016_2617",8.58454640214898
"2016_2619",0.59681943458955
"2016_2623",-0.10364234438443
"2016_2628",-5.28463175658938
"2016_2630",4.4926913640668
"2016_2633",-0.383197081599536
"2016_2634",1.88905948446005
"2016_2635",4.37021092884724
"2016_2636",-4.99160473569386
"2016_2638",5.05699975062702
"2016_264",-13.091101439299
"2016_2641",9.19056049781189
"2016_2643",1.2309776400522
"2016_2649",-4.04231431113329
"2016_265",-5.69677776631782
"2016_2653",-4.18031591985266
"2016_2655",-2.77324941500222
"2016_2678",5.38815457922413
"2016_2681",6.02859537620952
"2016_2692",5.59717491242806
"2016_2710",-3.90980942564399
"2016_2711",-7.55044281587764
"2016_2717",10.3327758624113
"2016_2729",5.98531221765797
"2016_2747",-0.796115907513522
"2016_275",-14.5887883779725
"2016_2751",3.25353199707768
"2016_2754",0.85199649412998
"2016_2755",-0.430901911800953
"2016_276",5.56991567784927
"2016_277",-8.56033340357936
"2016_278",0.462876828296374
"2016_282",8.22692419587492
"2016_290",-2.06665089967478
"2016_2916",8.84498925330059
"2016_295",1.1100196127181
"2016_30",-10.6566699625201
"2016_302",4.68002092757735
"2016_304",6.25101290326771
"2016_309",-2.10967249045802
"2016_311",1.77463925209783
"2016_322",10.5405405509463
"2016_326",11.2945891826081
"2016_328",-1.28766713025592
"2016_331",-0.429312376926458
"2016_333",-19.0903182781319
"2016_344",0.184455638463957
"2016_349",-6.64833705888166
"2016_356",0.580681187426321
"2016_36",-4.11603043078484
"2016_38",-11.8471483562389
"2016_399",-2.26007825729807
"2016_41",-1.68141371522641
"2016_47",12.9159231103073
"2016_48",4.33954442024384
"2016_50",11.4110734647968
"2016_52",-7.43836524083031
"2016_55",-0.43991459149342
"2016_57",-12.1638667260698
"2016_58",0.392723134658756
"2016_59",-5.25184696051639
"2016_6",-2.09845666519113
"2016_61",-6.50348982713119
"2016_62",6.11388048001762
"2016_66",-1.2091549099714
"2016_68",-7.62600644159532
"2016_70",0.101042189497481
"2016_77",-8.09096485537262
"2016_79",3.1241630980698
"2016_8",-1.77879937342195
"2016_84",-2.83152751944006
"2016_87",-2.60312644316376
"2016_9",4.5200466497329
"2016_93",8.92118246033031
"2016_96",-0.680251819024934
"2016_97",-5.82633656158887
"2016_98",-4.997027836662
"2016_99",-14.8852151194991
