"","(Intercept)"
"2011_145",-5.69461270650026
"2011_147",-2.11245245468974
"2011_150",-0.994964822524299
"2011_151",-0.407640780870296
"2011_152",1.26665586382951
"2011_153",2.94096111746885
"2011_154",1.94790897636368
"2011_155",-6.17573838116033
"2011_158",5.3899675613011
"2011_16",2.27710060710764
"2011_160",-1.80957413714554
"2011_164",0.592463135744783
"2011_166",-1.35283559432812
"2011_167",-14.4876376241004
"2011_183",-0.65049387480756
"2011_189",-0.94032154051111
"2011_193",-4.41492119195515
"2011_194",0.439271624126937
"2011_195",2.46404123250745
"2011_197",20.0198007032206
"2011_2",1.23935907011087
"2011_2005",4.69285138603716
"2011_2006",-9.00655088673321
"2011_201",12.7526483380244
"2011_2011",-5.22197406072505
"2011_202",5.00035780159485
"2011_2026",-0.705171682621614
"2011_2032",3.90702491475659
"2011_204",-1.90381823342369
"2011_2046",-3.23008578661467
"2011_2050",-1.11453627836555
"2011_2065",-1.35940576480474
"2011_2084",-3.57917016578692
"2011_21",0.518233471381839
"2011_2110",6.66545231371674
"2011_2116",-1.02761080226647
"2011_2117",-3.57673214181011
"2011_2127",-5.91007002745789
"2011_213",-3.04779189574433
"2011_2132",6.89237650942532
"2011_218",1.13976851918962
"2011_2197",-1.35856768141216
"2011_2198",-4.87878912578327
"2011_2199",-5.71528987400073
"2011_221",1.40680515591452
"2011_2210",-1.48336761635621
"2011_222",-2.95086361537393
"2011_2226",-11.9356083355069
"2011_2229",-2.34081018656895
"2011_2230",-11.3056048367343
"2011_2241",-10.17068866955
"2011_2247",-7.80590143211878
"2011_227",-3.36311968262767
"2011_228",8.21017796689945
"2011_2294",3.68879481546004
"2011_23",-2.37864431105561
"2011_2305",-2.67875517894888
"2011_2306",7.49421414684769
"2011_2309",-7.95821059930491
"2011_231",4.71807584796163
"2011_233",-3.03971392837367
"2011_2335",-0.321012836749665
"2011_2348",1.75155100831412
"2011_235",-9.73951147045609
"2011_236",-4.10938905125012
"2011_2377",-3.07021872789934
"2011_238",2.83056762406064
"2011_239",15.4510904541166
"2011_2390",1.75707993075898
"2011_2393",-5.56310982215701
"2011_24",14.9037302782589
"2011_2415",-4.28347934988898
"2011_242",-3.03555533416773
"2011_2426",3.85642596340642
"2011_2428",-5.76249434638394
"2011_2433",-2.06321482798339
"2011_2439",-8.79887454735403
"2011_2440",2.72698748037675
"2011_2447",-6.52586031038407
"2011_2449",3.98026111600626
"2011_245",11.8057414521044
"2011_2450",-3.93482903318518
"2011_2458",-5.12153004258046
"2011_2459",8.46062627385052
"2011_2460",-0.664581352716631
"2011_2464",-5.90691714725994
"2011_2466",-4.92471048455883
"2011_248",19.4617383904128
"2011_2483",17.8980983853741
"2011_249",-2.21144052425259
"2011_25",2.91244035474689
"2011_2502",-2.46168890493021
"2011_2506",-2.40925139687569
"2011_2509",0.441432692489294
"2011_251",2.34281350420242
"2011_252",2.14880100735334
"2011_253",2.16619138443372
"2011_2534",4.45314834911376
"2011_2535",-2.71392437008797
"2011_254",-1.00202075542639
"2011_2545",-3.87275004734422
"2011_2546",-8.36131164596379
"2011_256",-3.8327295768352
"2011_2567",-2.61547955801136
"2011_2569",-9.21015444292436
"2011_257",-1.54375279941211
"2011_2571",-4.82185453386112
"2011_2572",8.54141980547476
"2011_2579",4.53776363742419
"2011_258",-2.81398379365655
"2011_259",1.92960362858265
"2011_26",-0.0796720797657898
"2011_2617",-9.76291104004892
"2011_2619",-6.16521979227384
"2011_2623",-6.56022144089711
"2011_2628",11.3968462719035
"2011_2630",-0.0257440579252637
"2011_2633",-3.3644178449193
"2011_2634",-0.554768702637403
"2011_2635",-4.85789414583205
"2011_2638",-1.14792177025852
"2011_264",5.82270385488671
"2011_2641",6.54711487531562
"2011_2643",1.3652661037245
"2011_2649",14.0118285160737
"2011_265",2.66752420763617
"2011_2653",-5.1145199217818
"2011_2655",-7.35174665731641
"2011_2678",-7.82268777175129
"2011_2692",-0.540029138517065
"2011_2710",-5.87577245970723
"2011_2711",7.57001808430032
"2011_2717",-0.835489379650411
"2011_2729",-5.89433385606611
"2011_2747",1.35917847807026
"2011_275",16.8637989250365
"2011_2751",-1.6778526144819
"2011_2754",-2.7326923737356
"2011_2755",-5.72561742858428
"2011_276",-2.97438341916786
"2011_277",9.26693798872721
"2011_278",1.86110395801891
"2011_282",3.88440823212453
"2011_290",4.41926618328304
"2011_30",9.34164398327818
"2011_302",-5.42878527012031
"2011_304",-5.86621176454711
"2011_309",4.19413775322276
"2011_311",3.2495592971785
"2011_324",-6.00420403094857
"2011_326",-9.42715086791277
"2011_328",4.88034105535399
"2011_331",0.148206646633532
"2011_333",11.4985205074243
"2011_344",1.09916636466607
"2011_349",-1.35539194419032
"2011_356",-2.77626901353012
"2011_36",-6.40781829316351
"2011_38",-3.90304563320818
"2011_41",-0.702531476219491
"2011_47",-4.62482261308887
"2011_48",-3.03323651984668
"2011_5",-6.99911164762037
"2011_50",-1.08983174815661
"2011_52",4.42955321564569
"2011_55",-2.97232181615656
"2011_57",1.89111082006792
"2011_58",3.36385386758446
"2011_59",6.34672251441737
"2011_6",-1.39225722331867
"2011_61",7.09919464661271
"2011_62",1.71451205986014
"2011_66",-1.17317491738457
"2011_68",12.861626071046
"2011_70",-6.26664051801606
"2011_77",4.79058259050599
"2011_79",-0.744166393712128
"2011_8",11.5530248275426
"2011_84",-1.75671465336087
"2011_87",5.84050875924152
"2011_9",7.40249819381929
"2011_93",-2.78998855567145
"2011_96",-6.23708640335557
"2011_97",-1.65720812649364
"2011_98",-3.97403360052924
"2011_99",13.3329299851457
"2012_103",-4.29950185581948
"2012_113",-13.8052622935692
"2012_119",1.30283979436327
"2012_12",10.7786134646427
"2012_120",-4.90629066213981
"2012_127",-3.46116417994976
"2012_13",-1.74229606556664
"2012_130",5.71171404849645
"2012_135",-3.65150475049281
"2012_142",2.81238193597518
"2012_145",6.68377571162257
"2012_150",4.5012332183042
"2012_151",2.53167146043602
"2012_152",1.14596335161043
"2012_153",9.88866622226648
"2012_154",-5.22967707086138
"2012_155",6.62745799921008
"2012_158",9.57900550591451
"2012_16",-5.79090250338648
"2012_160",-5.10534398954808
"2012_164",-3.67439349016951
"2012_166",-8.61963384613064
"2012_167",-5.01505421668355
"2012_183",6.03671339605263
"2012_189",-5.76474565586679
"2012_193",-2.88691277589209
"2012_194",9.25756129042748
"2012_195",-0.478078955631293
"2012_197",15.7817015973155
"2012_2",-5.01231615612393
"2012_2005",-0.817365703149356
"2012_2006",-1.81294433243605
"2012_201",13.6952419824596
"2012_2010",-5.08842901519786
"2012_2016",-7.60626117351818
"2012_202",4.96847155496271
"2012_2026",-5.42826998069433
"2012_2032",7.57983204538037
"2012_204",7.85934024412869
"2012_2046",-6.48710583789716
"2012_2050",5.08679165409358
"2012_2065",-5.22595806067724
"2012_2084",-5.26913037234745
"2012_21",5.78250553082837
"2012_2110",0.790097353372301
"2012_2116",5.20068549131641
"2012_2117",-0.188890063276295
"2012_2127",-8.84874900469635
"2012_213",2.58372096691596
"2012_2132",4.36781687489933
"2012_2169",-3.32816594197279
"2012_218",0.440113399269155
"2012_2197",-2.68628142058133
"2012_2198",-6.83927468013333
"2012_2199",-4.30400586906843
"2012_221",3.37393692629575
"2012_2210",-8.34187998644342
"2012_222",-6.57314582773658
"2012_2226",-3.16833864876695
"2012_2229",-2.60986213394192
"2012_2230",0.0268491559854161
"2012_2241",-2.87164780608978
"2012_2247",-9.21043676929655
"2012_227",-3.08252718229416
"2012_228",14.5036990888033
"2012_2287",-0.589013486901338
"2012_2294",-4.59214676284026
"2012_2296",-3.31484538525613
"2012_23",6.93994129118368
"2012_2305",-5.04531010163486
"2012_2306",13.0295950683457
"2012_2309",5.94610053579988
"2012_231",-5.35235929100506
"2012_2320",-10.3827327046492
"2012_233",-4.86240030236893
"2012_2348",19.8697722021004
"2012_235",-5.20304813904684
"2012_236",-3.27903738499706
"2012_2377",-0.275545761734599
"2012_238",2.67983822630914
"2012_239",17.1949383576555
"2012_2390",6.81325343575958
"2012_2393",0.000314943459987988
"2012_24",3.54968482171467
"2012_2415",-4.64847989929634
"2012_242",1.06847544564421
"2012_2426",-2.78204839202425
"2012_2428",-4.40366764601493
"2012_2433",4.77699696874541
"2012_2439",-5.62370124524083
"2012_2440",8.15894546455988
"2012_2447",-8.31520314242895
"2012_245",17.7589149610123
"2012_2450",-4.63635887121021
"2012_2458",-6.9981394407877
"2012_2459",8.31551708350092
"2012_2460",0.508310569822025
"2012_2464",-6.40020907258948
"2012_2466",-3.52248556437791
"2012_248",1.16594277322388
"2012_2483",22.0719730297166
"2012_249",-4.60221154934977
"2012_25",-0.697603367144284
"2012_2502",-1.71866253870589
"2012_2506",-9.8834511449595
"2012_2509",3.3034544741736
"2012_251",9.42575042835441
"2012_252",3.39303586259767
"2012_253",2.13036987050546
"2012_2534",1.25493293361644
"2012_2535",-7.65674717536444
"2012_254",1.91539314703065
"2012_2542",-9.01250765337454
"2012_2545",-10.5410739705506
"2012_2546",-1.41199190735145
"2012_256",-6.66946500189054
"2012_2567",0.121667264547407
"2012_2569",-7.82471940673451
"2012_257",-1.58058654902007
"2012_2571",-2.76817785420927
"2012_2572",-6.05710348887019
"2012_2579",5.80956492536716
"2012_258",-3.95072980391499
"2012_259",0.568067234659683
"2012_26",8.65140024208374
"2012_2617",3.07421789562661
"2012_2619",-3.80925247668455
"2012_2623",-5.43475258701253
"2012_2628",3.28024298482102
"2012_2630",-4.7514495368392
"2012_2633",11.4826970237784
"2012_2635",-1.12474862612891
"2012_2636",0.874116202334051
"2012_2638",-6.81058414083526
"2012_264",-0.845860326087118
"2012_2640",-5.58492682660136
"2012_2641",10.920169021574
"2012_2643",-2.66443584997311
"2012_2649",3.80251310392386
"2012_265",-2.0800812418642
"2012_2653",2.5870632922631
"2012_2655",-2.80772284931396
"2012_2678",-5.94777924342935
"2012_2681",-8.10907332699013
"2012_2692",-2.34897047352345
"2012_2710",-4.28675492251657
"2012_2711",0.0588929686631744
"2012_2717",-5.35700748959088
"2012_2729",-5.60039340715237
"2012_2747",-2.08796133466545
"2012_275",5.78435193821274
"2012_2751",-0.348072048767419
"2012_2754",4.48758369609383
"2012_2755",-5.37861996145977
"2012_276",9.48310277460804
"2012_277",14.0074161082466
"2012_278",10.3018090736038
"2012_282",-5.21666010377422
"2012_2823",-8.41905143162626
"2012_2837",-3.84478507406026
"2012_290",-0.581849093191979
"2012_30",8.66285167832108
"2012_302",-2.02848744044246
"2012_304",-5.32425747160573
"2012_309",6.93435294047878
"2012_311",-7.48344311023501
"2012_324",1.35778284982713
"2012_326",-0.962576514975915
"2012_328",5.41916435182969
"2012_331",-5.8891339085208
"2012_333",11.7700087997947
"2012_344",3.64331426790528
"2012_349",-1.9716649809168
"2012_356",-8.76950329275334
"2012_36",-3.7045018722714
"2012_38",-5.62121142190223
"2012_41",-7.09901719209498
"2012_47",-4.5187348017016
"2012_5",-1.58618398818333
"2012_50",-1.44423033081649
"2012_52",10.648991814885
"2012_55",-2.38248004221205
"2012_57",3.3397509979544
"2012_58",-3.47943120841371
"2012_59",7.74142846521467
"2012_6",-8.69008369816052
"2012_61",11.5832366675733
"2012_62",-4.60563493652983
"2012_66",0.281295584922145
"2012_68",2.12637046842953
"2012_70",-7.88055256100469
"2012_77",6.14054016257029
"2012_79",-6.08245591193175
"2012_8",1.10588285515185
"2012_84",5.40656077473275
"2012_87",3.7518297182517
"2012_9",8.91142941879131
"2012_93",-3.86578079376086
"2012_96",-4.8129656568192
"2012_97",4.1939790776204
"2012_98",0.947919647668057
"2012_99",6.04521633876449
"2013_103",4.26379906167921
"2013_113",-12.644445232597
"2013_119",2.04583283421697
"2013_12",6.53475593212772
"2013_120",0.813512138341034
"2013_127",1.68671244715119
"2013_13",-2.51592224037167
"2013_130",7.7121317599851
"2013_135",-0.529946013088687
"2013_142",11.3772998005797
"2013_145",4.59675708540068
"2013_147",0.377012863149092
"2013_150",6.34433857074379
"2013_151",9.69648250723424
"2013_152",-1.47674749024009
"2013_153",5.99745726288707
"2013_154",-5.62691731632632
"2013_158",3.89616745878436
"2013_16",-13.0540203191913
"2013_160",-2.00131909083338
"2013_164",-0.251920249847673
"2013_166",-7.25793623541466
"2013_167",2.51308787169696
"2013_183",-0.933048505459484
"2013_189",4.30352163795245
"2013_193",-14.8637220326536
"2013_194",16.5421230610967
"2013_195",-0.170862803384797
"2013_197",12.3263833403335
"2013_2",13.6241312428175
"2013_2000",-3.91243855657534
"2013_2005",-3.6229532117094
"2013_2006",-6.76476325273934
"2013_201",5.36824865211853
"2013_2010",-3.96218502098299
"2013_2011",-4.34716207505812
"2013_2016",-3.64009119085667
"2013_202",-4.40514449316349
"2013_2026",-5.76790057020135
"2013_2029",-4.79616981528635
"2013_2032",0.030726218352461
"2013_204",7.88178746140197
"2013_2046",-14.1848960920597
"2013_2050",8.34620572701297
"2013_2065",-0.724925265190301
"2013_2084",1.73942938554423
"2013_2097",-6.64655772228453
"2013_21",-2.78289962812799
"2013_2110",-1.91528773103598
"2013_2116",5.86433568581678
"2013_2117",-6.31271395018048
"2013_2127",-6.75255910115711
"2013_213",0.862835084362974
"2013_2132",3.33614067299132
"2013_2142",-7.82303730444109
"2013_218",-1.64077035581374
"2013_2197",7.11158971450858
"2013_2198",-2.55940784028196
"2013_2199",-8.42817982915581
"2013_221",1.04332563409137
"2013_2210",-6.38590223622398
"2013_222",-3.3192767952282
"2013_2226",-2.94074589481614
"2013_2229",-16.5071386111293
"2013_2230",1.06020522107147
"2013_2241",-8.48051131647243
"2013_2247",-7.93804013495271
"2013_227",-6.72786220517128
"2013_228",13.0964227730971
"2013_2287",0.752993687170261
"2013_2294",1.52494466778146
"2013_2296",-4.93640849329708
"2013_23",5.06116728732204
"2013_2305",-8.85493227964165
"2013_2306",6.13612806050409
"2013_2309",-4.57531439786399
"2013_231",-0.755597793779364
"2013_2320",-7.13564110677403
"2013_233",-4.04176078187238
"2013_2335",-7.79417666531976
"2013_2348",-9.37142724267984
"2013_235",-6.04180673180429
"2013_236",0.0925415924971466
"2013_2377",9.91022003471795
"2013_238",2.53764329726982
"2013_239",23.282663878533
"2013_2390",10.7824648814922
"2013_2393",1.00129799291558
"2013_24",7.24207016976581
"2013_2415",-6.25517748592123
"2013_242",1.77486384310302
"2013_2426",4.31631545685838
"2013_2428",-7.13657498909817
"2013_2433",-4.23776903074657
"2013_2439",1.3658077608307
"2013_2440",-0.370254091065327
"2013_2447",-8.09312693661693
"2013_2449",1.55228714845176
"2013_245",15.7822460325973
"2013_2450",-10.7749910932882
"2013_2458",-8.75041402131954
"2013_2459",10.8054728230915
"2013_2460",-0.298759164395134
"2013_2464",-6.31431687509166
"2013_2466",-5.80632383227849
"2013_248",6.69700250125946
"2013_2483",17.5774224132464
"2013_249",0.777213303623194
"2013_25",-0.180320090279088
"2013_2502",-1.93018507285403
"2013_2504",-8.05578260885532
"2013_2506",-4.07465404794173
"2013_2509",-8.63603164508903
"2013_251",4.91994763004181
"2013_252",6.50458194016568
"2013_253",-3.88442090628603
"2013_2534",0.904397701860368
"2013_2535",-1.29659353724545
"2013_254",4.50405435361939
"2013_2542",-12.1044149090775
"2013_2545",-0.628367071396673
"2013_2546",-1.7114254289892
"2013_256",2.75595451989499
"2013_2567",0.503831725655883
"2013_2569",-1.10344064488018
"2013_257",-1.44459513059087
"2013_2571",-1.29650868134139
"2013_2572",-9.16009843656084
"2013_2579",8.35979383736232
"2013_258",-3.53403415579502
"2013_2582",-2.08101938945288
"2013_259",-1.23094352847429
"2013_26",9.55615299429423
"2013_2617",-4.57609083626889
"2013_2619",0.738182241853983
"2013_2623",-0.545436868452517
"2013_2628",-0.444219200740919
"2013_2630",-5.94251176311314
"2013_2633",0.712009743190285
"2013_2635",-4.21199464485568
"2013_2636",-2.37459494739571
"2013_2638",-6.73238661793066
"2013_264",10.3162218537594
"2013_2641",8.23744668858791
"2013_2643",3.68539561780996
"2013_2649",5.41244083974518
"2013_265",4.75388062077014
