"","id","off_int","off_var","def_int","def_var","season","team_schoolname"
"1036",2006,-1.81654425647614,10.8576218274625,6.16698112619682,10.9733107113408,2012,"Akron"
"1037",2006,0.40659597771346,9.41335210241333,4.50994164423695,9.49314720437634,2016,"Akron"
"1038",2010,-3.80232311192157,41.3467202474456,1.78198581744627,43.336127455215,2014,"Alabama A&M"
"1039",2010,-5.09962338150934,41.2606723764444,9.19936833551769,43.2435321201369,2012,"Alabama A&M"
"1040",2010,-11.4264167648888,31.1696134935854,8.67818952642785,32.281113728915,2016,"Alabama A&M"
"1041",2010,-3.97489147985694,41.2810418918821,9.11057651120319,43.2669916134503,2013,"Alabama A&M"
"1042",2010,-5.60263662059996,41.2596590005808,4.26995855023197,43.2424236780703,2015,"Alabama A&M"
"1043",2010,-14.6236070054555,25.0640870087906,9.50557741494102,25.7732321089365,2017,"Alabama A&M"
"1044",2011,-4.07423683754929,41.2608624664169,0.557707559882653,43.2437253007724,2017,"Alabama State"
"1045",2011,-5.20147763541829,41.2843496592706,-3.83643601671003,43.2706210271221,2011,"Alabama State"
"1046",2011,-2.95836747545648,41.3446360064476,-1.43768710579209,43.3338133173867,2016,"Alabama State"
"1047",2011,-4.35380044656046,41.258281889337,6.96097836736169,43.2409204561177,2013,"Alabama State"
"1048",2016,-6.78998681632929,41.2592375807604,-3.60277547882359,43.2419906848484,2017,"Alcorn State"
"1049",2016,-4.98607781032437,41.2613080807794,12.0924655236828,43.244203464412,2015,"Alcorn State"
"1050",2016,-3.64806027239877,41.2576339493002,6.48291647995065,43.2402002032401,2013,"Alcorn State"
"1051",2016,-3.09963253790418,41.2602885795135,0.237986732651524,43.2431278856688,2014,"Alcorn State"
"1052",2016,-7.60222531227729,41.2641626134414,6.51579145732179,43.2473652107323,2012,"Alcorn State"
"1053",2016,-5.16758368177644,41.2590954705276,5.69709508507167,43.2417987367741,2016,"Alcorn State"
"1054",2016,-10.2916330321307,31.1572645693194,8.18538905952906,32.2680179479535,2009,"Alcorn State"
"1055",2016,0.398763326993401,41.2637398620013,6.59073950773719,43.2468682032569,2010,"Alcorn State"
"1056",2026,1.74901930467409,41.1895151321481,-0.71488098452081,43.1669366911066,2009,"Appalachian State"
"1057",2026,-0.740188252747824,41.1990366128251,12.0293157797557,43.1772600667536,2011,"Appalachian State"
"1058",2026,-1.03129661050735,9.90195642414658,-10.8518244772071,10.0043517440933,2016,"Appalachian State"
"1059",2026,4.07140496388431,9.55849875628836,0.627006735080479,9.63389782391671,2014,"Appalachian State"
"1060",2026,2.75654498124086,9.41720075710375,-4.52603286749012,9.49729349570512,2017,"Appalachian State"
"1061",2026,-2.75499994009835,41.2590693861509,4.45942261705528,43.2417602630533,2010,"Appalachian State"
"1062",2026,-5.74873495763469,41.2581740254004,0.0289443015053699,43.2407745857039,2013,"Appalachian State"
"1063",2026,-5.41739827714263,41.3472405328166,0.757294010066816,43.3367192350089,2012,"Appalachian State"
"1064",2026,4.39213227716653,9.33689992987506,-8.55515403024098,9.42100802580577,2015,"Appalachian State"
"1065",2029,-5.17402177502888,41.3490824116628,2.51146123130257,43.3387011191845,2010,"Arkansas-Pine Bluff"
"1066",2029,-4.8161132294312,41.258474386064,11.1170349056059,43.2411258390043,2013,"Arkansas-Pine Bluff"
"1067",2029,-10.3271785196655,31.1784300657264,9.78983724583139,32.2903337162648,2017,"Arkansas-Pine Bluff"
"1068",2029,-9.14121440753865,41.2632705265842,11.7656322419558,43.2464273648266,2014,"Arkansas-Pine Bluff"
"1069",2032,7.57225241002065,9.43367391765429,-3.65760119583926,9.51367617303715,2012,"Arkansas State"
"1070",2032,3.9044800455673,9.4006732577633,-5.25501077509152,9.48470200904433,2011,"Arkansas State"
"1071",2032,5.34128492771422,10.0636562359198,-1.71820729326922,10.161877417405,2017,"Arkansas State"
"1072",2032,6.45651997341771,9.42400451160914,0.343273429348637,9.50385104868025,2014,"Arkansas State"
"1073",2032,2.05207703441238,11.6742133892768,4.73251988987922,11.8186952898394,2010,"Arkansas State"
"1074",2032,0.0284835580147018,9.38658781208276,-1.56706844938354,9.46659011223283,2013,"Arkansas State"
"1075",2032,-4.51734445845592,9.45687573309104,-1.87958475785145,9.53704342781863,2009,"Arkansas State"
"1076",2032,-1.3693750585652,9.42864974555236,-5.40054374851707,9.50865359346172,2016,"Arkansas State"
"1077",2032,8.88931729614911,9.34457983549194,1.30341404613701,9.42845866154375,2015,"Arkansas State"
"1078",2046,-14.1714223860711,25.0721939192961,5.19599217217965,25.7816809800482,2013,"Austin Peay"
"1079",2046,-4.79552363753499,31.2860068182443,9.3048876676237,32.4033315163361,2016,"Austin Peay"
"1080",2046,-7.14508718847833,31.1280045026734,9.42710983834051,32.2373889475551,2015,"Austin Peay"
"1081",2046,-3.25462279754207,41.2614542419277,12.4377115440972,43.2443795757364,2011,"Austin Peay"
"1082",2046,-2.73722536594553,25.0983696181036,6.50107508085672,25.8091734351578,2017,"Austin Peay"
"1083",2046,-6.49573374263441,31.1611070770969,7.55351021299987,32.272063633069,2012,"Austin Peay"
"1084",2046,-2.49409617558293,31.2243542392353,14.9169682055904,32.3388154632462,2010,"Austin Peay"
"1085",2046,-6.39626810822585,41.2612911298637,9.40611953146029,43.2442543531689,2014,"Austin Peay"
"1086",2050,8.33464683037446,9.38217530976757,-0.498919839184726,9.46196842754911,2013,"Ball State"
"1087",2050,-7.54433309652977,9.39637664345844,11.4849398156967,9.47642207872053,2017,"Ball State"
"1088",2050,-1.11339231922519,9.21703476391925,3.11482913438687,9.30532701499875,2011,"Ball State"
"1089",2050,-2.97789417093071,9.39484522991583,4.33086613939884,9.4745446555039,2015,"Ball State"
"1090",2050,-1.56307356756099,9.54832385227013,0.584163124085283,9.623807936565,2014,"Ball State"
"1091",2050,-1.69851603836808,9.33805322584147,0.530960529463397,9.42206315342466,2016,"Ball State"
"1092",2050,5.08073172323145,9.2378630284064,0.81123461115189,9.32629685196637,2012,"Ball State"
"1093",2050,-7.16282925025449,10.1281046296504,1.98476449309377,10.2214398193683,2009,"Ball State"
"1094",2050,-5.06886228877039,9.63443007577196,5.35059278713307,9.70570171083578,2010,"Ball State"
"1095",2065,-5.21284863169994,41.261021567405,0.293680957252701,43.2438737394765,2012,"Bethune-Cookman"
"1096",2065,-5.58212498588497,31.2669033682048,-1.11913040860265,32.3831374023488,2014,"Bethune-Cookman"
"1097",2065,-1.37046036820273,41.2595346738177,4.55748589884572,43.2422659525481,2011,"Bethune-Cookman"
"1098",2065,-0.731837169228948,31.1232675445368,-0.743048740397286,32.23236756937,2013,"Bethune-Cookman"
"1099",2065,-6.57721347539004,31.1209719641049,2.40210475054512,32.2298764243753,2017,"Bethune-Cookman"
"1100",2065,-2.88705459876618,41.2617293095394,5.01397788704292,43.2447035549454,2016,"Bethune-Cookman"
"1101",2065,-7.75140033252978,41.3464716276836,3.85288223718915,43.3357879519948,2015,"Bethune-Cookman"
"1102",2083,-4.12359225464913,41.2718859959549,-1.84619733974399,43.2570190806186,2015,NA
"1103",2084,0.202743777312208,10.0957180603958,0.784438107507937,10.1889745548493,2015,"Buffalo"
"1104",2084,0.699510889401406,9.4108959383596,-2.86459670841611,9.49109589421968,2017,"Buffalo"
"1105",2084,-5.26457307718954,10.0675526909332,0.362794253807469,10.1658881239655,2012,"Buffalo"
"1106",2084,-1.30469292793399,10.7572880808597,-0.32905495763697,10.8778191531756,2009,"Buffalo"
"1107",2084,-12.188435176518,9.40548382347094,2.48927697328602,9.48553094221663,2010,"Buffalo"
"1108",2084,1.74036768642423,9.38508414249976,-5.27227610950264,9.46493239008482,2013,"Buffalo"
"1109",2084,-3.5766726979765,9.35645661108515,2.44964104154289,9.44067330641696,2011,"Buffalo"
"1110",2084,1.56962796405276,10.3428827396655,5.1479185298054,10.4265802839165,2014,"Buffalo"
"1111",2084,-9.27263938666304,9.40147473156133,3.90702623588636,9.48163229931185,2016,"Buffalo"
"1112",2097,-6.62757419816133,41.3660596547122,0.285340650083608,43.3644754789266,2013,"Campbell"
